OTUId	10_Tt_Microcerotermes_parvus	11_Tt_Microcerotermes_sp	12_Tt_Neocapritermes	13_Tt_Ophiotermes_sp	14_Tt_Proboscitermes	15_Nt_Atlantitermes_sp	16_Nt_Nasutitermes_corniger	17_Nt_Nasutitermes_takasagoensis	18_Nt_Nasutitermitinae_Unclassified	19_Nt_Trinervitermes_sp	1_Mt_Macrotermes_sp	2_Mt_Macrotermes_subhyalinus	3_Mt_Odontotermes_sp	4_St_Cornitermes_sp	5_At_Apicotermes_trestus	6_Tt_Termes_hospes	7_Tt_Cubitermes_sp	8_Tt_Cubitermes_ugandensis	9_Tt_Amitermes_meridionalis
OTU_34386	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_11944	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4928	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_20466	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_29702	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_21228	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_5285	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_21245	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_31452	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_8619	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0
OTU_29722	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_21448	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_33669	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_401	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	57	0	0
OTU_23867	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_17153	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_29089	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_27321	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_25287	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_10126	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_19631	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_15190	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_27327	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_18506	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_31880	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_21452	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_16818	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_3240	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_13086	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_31099	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_10494	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_6723	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_24244	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_17149	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_32644	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_23814	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_27561	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_28227	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_35525	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4900	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_25493	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_28246	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_8550	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_314	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_15189	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_24791	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_7458	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_34654	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_31455	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_27426	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_23466	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_29723	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_29755	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_24787	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_30849	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_8047	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_23815	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_17056	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_31888	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_10138	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_12095	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_31887	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_5538	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_5967	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_14140	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_6156	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_24240	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_19047	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_7506	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_31103	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_3666	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_3509	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_19650	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_28268	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_21230	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_5820	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_18505	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_12891	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_16835	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_5427	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_32743	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_14197	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_23463	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_23812	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_31883	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_9981	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_28187	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_17166	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_21229	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_22043	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_32105	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_310	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2348	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_21124	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_11976	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_32742	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_13395	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_27428	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_26191	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_15195	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_21120	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_23895	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_27200	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_16820	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_29978	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_32104	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_28179	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1550	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_31882	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_14198	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_28267	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_14023	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_24759	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_26098	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_24235	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2044	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_29977	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_35547	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_15191	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4237	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_5476	0	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0
OTU_23462	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_10570	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_5294	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_21128	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_7980	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_24251	0	0	0	0	0	1	0	0	13	0	0	0	0	0	0	0	0	0	0
OTU_34387	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_15192	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_8526	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_3578	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_15498	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_28285	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_15187	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_21129	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_13085	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_14139	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_35649	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_30728	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_14200	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_31456	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_14217	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_163	0	0	0	0	0	71	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_14830	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_26192	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_19048	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_15069	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_15483	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_16819	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_22050	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_31879	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_29706	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_21417	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_15194	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_22047	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_12887	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_3367	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4150	0	0	0	0	0	4	0	0	5	0	0	0	0	0	0	0	0	0	0
OTU_20125	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_12029	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_13083	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	2	0	0
OTU_24252	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_34382	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_27201	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2059	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	9	0	0
OTU_14199	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_10996	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0
OTU_28190	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_10707	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_14019	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_23457	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_21123	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_11476	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_13079	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_30727	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_31451	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_33781	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_14826	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_22045	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_8539	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_10796	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_741	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_10508	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_33773	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_23869	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_17732	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_23894	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_25288	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_26195	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_9321	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_29703	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_14834	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_26177	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_29085	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_10765	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_12028	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_13753	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4418	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_26193	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_33776	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_8538	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_12094	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2819	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	7	0	0	0
OTU_29676	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_35650	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_25291	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_29098	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_16139	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_35676	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_12772	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_31424	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_28196	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_15193	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_24253	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_24476	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_28171	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2402	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_31896	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_8231	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_7707	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_18496	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_31892	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_8043	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_21416	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_10308	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_32748	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_13235	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_3588	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_32744	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_26101	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_32611	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_17171	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_14833	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_13400	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_24256	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_26102	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_28184	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_31106	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_28174	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_26194	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_24774	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_10521	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_27199	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_22441	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_29732	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_27204	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_16838	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_17168	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_5746	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_13404	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_14829	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_20470	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_6490	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_31434	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_17733	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_29705	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_11531	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_5077	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_18501	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_34655	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_26197	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_10327	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_30852	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_10755	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_32609	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_30851	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_14144	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_30399	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_21122	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_29606	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_14142	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_30856	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_32132	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_27202	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_33772	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_6498	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	2	0	0
OTU_27431	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_15204	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_22042	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_34373	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_21435	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_21418	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_22445	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_32745	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_17167	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_31901	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_19062	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2396	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_29709	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_23817	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2511	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_24271	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_15500	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_26103	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_32118	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1886	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_23816	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_10427	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_21368	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_20469	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_23461	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_32037	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_928	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0
